Date,Open,High,Low,Close
2018/3/28,23883.08008,24092.4707,23728.66992,23848.41992
2018/3/29,23949.17969,24314.30078,23928.13086,24103.10938
2018/4/2,24076.59961,24123.80078,23344.51953,23644.18945
2018/4/3,23698.33008,24044.34961,23664.33008,24033.35938
2018/4/4,23654.15039,24308.96094,23523.16016,24264.30078
2018/4/5,24313.91016,24622.25977,24313.91016,24505.2207
2018/4/6,24373.59961,24434.40039,23738.19922,23932.75977
2018/4/9,24037.51953,24373.17969,23954.83008,23979.09961
2018/4/10,24198.94922,24511.34961,24198.94922,24408
2018/4/11,24274.18945,24366.57031,24150.86914,24189.44922
2018/4/12,24302.82031,24592.11914,24302.82031,24483.05078
2018/4/13,24582.82031,24646.44922,24243.74023,24360.14063
2018/4/16,24483.15039,24675.35938,24480.19922,24573.03906
2018/4/17,24681.78906,24858.9707,24681.78906,24786.63086
2018/4/18,24820.84961,24832.53906,24721.08984,24748.07031
2018/4/19,24711.30078,24762.48047,24557.0293,24664.89063
2018/4/20,24657.39063,24678.07031,24375.03906,24462.93945
2018/4/23,24488.07031,24536.89063,24328.53906,24448.68945
2018/4/24,24579.93945,24579.93945,23828.73047,24024.13086
2018/4/25,24070.19922,24146.33984,23823.08008,24083.83008
2018/4/26,24128.7207,24402.46094,24128.7207,24322.33984
2018/4/27,24342.14063,24359.38086,24194.44922,24311.18945
2018/4/30,24410.41016,24498.23047,24163.08008,24163.15039
2018/5/1,24117.28906,24117.28906,23808.18945,24099.05078
2018/5/2,24097.63086,24185.51953,23886.30078,23924.98047
2018/5/3,23836.23047,23996.15039,23531.31055,23930.15039
2018/5/4,23865.2207,24333.34961,23778.86914,24262.50977
2018/5/7,24317.66016,24479.44922,24263.41992,24357.32031
2018/5/8,24341.34961,24412.33984,24198.33984,24360.21094
2018/5/9,24399.17969,24586.48047,24323.86914,24542.53906
2018/5/10,24591.66016,24794.99023,24575.91016,24739.5293
2018/5/11,24758.64063,24868.65039,24717.5,24831.16992
2018/5/14,24879.36914,24994.18945,24862.51953,24899.41016
2018/5/15,24809.55078,24809.55078,24629.39063,24706.41016
2018/5/16,24722.32031,24801.18945,24672.78906,24768.92969
2018/5/17,24752.40039,24839.49023,24639.40039,24713.98047
2018/5/18,24707.7207,24774.9707,24664.86914,24715.08984
2018/5/21,24883.06055,25086.49023,24883.06055,25013.28906
2018/5/22,25047.55078,25064.99023,24812.06055,24834.41016
2018/5/23,24757.71094,24889.46094,24667.11914,24886.81055
2018/5/24,24877.35938,24877.35938,24605.90039,24811.75977
2018/5/25,24781.28906,24824.2207,24687.81055,24753.08984
2018/5/29,24606.58984,24635.17969,24247.83984,24361.44922
2018/5/30,24467.83008,24714.48047,24459.08984,24667.7793
2018/5/31,24620.78906,24620.78906,24352.15039,24415.83984
2018/6/1,24542.08984,24673.59961,24542.08984,24635.21094
2018/6/4,24727.55078,24859.36914,24722.14063,24813.68945
2018/6/5,24820.11914,24838.7793,24710.82031,24799.98047
2018/6/6,24854.14063,25146.46094,24854.14063,25146.39063
2018/6/7,25192.14063,25326.08984,25164.48047,25241.41016
2018/6/8,25209.28906,25325.63086,25165.69922,25316.5293
2018/6/11,25336.66992,25402.83008,25290.19922,25322.31055
2018/6/12,25346.82031,25364.36914,25247.03906,25320.73047
2018/6/13,25328.65039,25362.07031,25191.41992,25201.19922
2018/6/14,25254.65039,25332.5,25138.59961,25175.31055
