Date,Open,High,Low,Close
43182,89.5,90.459999,87.080002,87.18
43185,90.610001,94,90.400002,93.779999
43186,94.940002,95.139999,88.510002,89.470001
43187,89.82,91.230003,88.870003,89.389999
43188,90.18,92.290001,88.400002,91.269997
43192,90.470001,90.879997,87.510002,88.519997
43193,89.580002,90.050003,87.889999,89.709999
43194,87.849998,92.760002,87.730003,92.330002
43195,92.440002,93.07,91.400002,92.379997
43196,91.489998,92.459999,89.480003,90.230003
43199,91.040001,93.169998,90.620003,90.769997
43200,92.389999,93.279999,91.639999,92.879997
43201,92.010002,93.290001,91.480003,91.860001
43202,92.43,94.160004,92.43,93.580002
43203,94.050003,94.18,92.440002,93.080002
43206,94.07,94.660004,93.419998,94.169998
43207,95,96.540001,94.879997,96.07
43208,96.220001,96.720001,95.519997,96.440002
43209,96.440002,97.07,95.339996,96.110001
43210,95.910004,96.110001,94.050003,95
43213,95.739998,96.290001,94.629997,95.349998
43214,96.239998,96.470001,92.410004,93.120003
43215,93.300003,93.300003,90.279999,92.309998
43216,93.550003,95.150002,93.099998,94.260002
43217,97.599998,97.900002,93.910004,95.82
43220,96.330002,96.400002,93.150002,93.519997
43221,93.209999,95.290001,92.790001,95
43222,94.989998,95.169998,93.190002,93.510002
43223,92.959999,94.93,92.449997,94.07
43224,93.32,95.370003,92.919998,95.160004
43227,95.169998,96.709999,95.099998,96.220001
43228,95.849998,96.160004,95.059998,95.809998
43229,96.010002,96.970001,95.050003,96.940002
43230,97.459999,97.949997,97.050003,97.910004
43231,97.800003,97.870003,97.040001,97.699997
43234,97.919998,98.690002,97.309998,98.029999
43235,97.239998,97.849998,96.339996,97.32
43236,97.360001,97.400002,96.620003,97.150002
43237,96.760002,97.540001,95.830002,96.18
43238,96.010002,96.93,96.010002,96.360001
43241,97,98.010002,96.800003,97.599998
43242,97.68,98.169998,97.199997,97.5
43243,96.709999,98.730003,96.32,98.660004
43244,98.730003,98.940002,96.809998,98.309998
43245,98.300003,98.980003,97.860001,98.360001
43249,97.839996,98.879997,97.230003,98.010002
43250,98.309998,99.25,97.910004,98.949997
43251,99.290001,99.989998,98.610001,98.839996
43252,99.279999,100.860001,99.169998,100.790001
43255,101.260002,101.860001,100.849998,101.669998
43256,102,102.330002,101.529999,102.190002
43257,102.480003,102.599998,101.900002,102.489998
43258,102.650002,102.690002,100.379997,100.879997
43259,101.089996,101.949997,100.540001,101.629997
43262,101.010002,101.589996,100.669998,101.050003
43263,101.099998,101.449997,100.75,101.309998
43264,101.720001,102.010002,100.559998,100.849998
43265,101.650002,102.029999,101,101.419998
43266,101.510002,101.529999,100.07,100.129997
43269,100.010002,101.110001,99.419998,100.860001
43270,99.650002,101,99.5,100.860001
43271,101.370003,102.519997,101.120003,101.870003
43272,102.080002,102.459999,100.879997,101.139999
43273,100.410004,100.769997,99.629997,100.410004
43276,100,100.110001,97.300003,98.389999
43277,98.82,100.080002,98.75,99.080002
43278,99.580002,100.019997,97.400002,97.540001
43279,97.379997,99.110001,97.260002,98.629997
43280,98.93,99.910004,98.330002,98.610001
43283,98.099998,100.059998,98,100.010002
43284,100.480003,100.629997,98.940002,99.050003
43286,99.5,99.919998,99.029999,99.760002
43287,99.889999,101.43,99.669998,101.160004
43290,101.650002,102.25,101.25,101.849998
43291,102,102.510002,101.860001,102.120003
43292,101.150002,102.339996,101.099998,101.980003
43293,102.769997,104.410004,102.730003,104.190002
43294,104.370003,105.599998,104.089996,105.43
43297,105.400002,105.82,104.519997,104.910004
43298,104.610001,106.5,104.32,105.949997
43299,105.940002,106.050003,104.720001,105.120003
43300,104.93,105.309998,103.889999,104.400002
43301,108.080002,108.199997,106.080002,106.269997
43304,106.300003,108.139999,106.129997,107.970001
43305,108.57,108.82,107.260002,107.660004
43306,107.959999,111.150002,107.599998,110.830002
43307,110.739998,111,109.5,109.620003
43308,110.18,110.18,106.139999,107.68
43311,107.190002,107.529999,104.760002,105.370003
43312,106.489998,106.720001,105.379997,106.080002
43313,106.029999,106.449997,105.419998,106.279999
43314,105.400002,108.089996,104.839996,107.57
43315,107.800003,108.050003,106.82,108.040001
43318,108.120003,108.419998,107.559998,108.129997
43319,108.559998,109.099998,108.169998,108.879997
43320,109.330002,109.75,108.760002,109.489998
43321,109.709999,110.160004,109.599998,109.669998
43322,109.419998,109.690002,108.379997,109
43325,109.239998,109.580002,108.099998,108.209999
43326,108.559998,109.75,108.040001,109.559998
43327,108.489998,108.989998,106.82,107.660004
43328,108.300003,108.860001,107.300003,107.639999
43329,107.360001,107.900002,106.690002,107.580002
43332,107.510002,107.900002,106.480003,106.870003
43333,106.919998,107.349998,105.849998,105.980003
43334,105.849998,107.339996,105.779999,107.059998
43335,107.150002,108.18,106.870003,107.559998
43336,107.669998,108.559998,107.559998,108.400002
43339,109.269997,109.639999,108.510002,109.599998
43340,109.940002,110.5,109.790001,110.260002
43341,110.449997,112.029999,110.269997,112.019997
43342,111.669998,112.610001,111.440002,111.949997
43343,111.690002,112.779999,111.519997,112.330002
43347,110.849998,111.959999,110.220001,111.709999
43348,111.010002,111.419998,108.099998,108.489998
43349,108.25,108.989998,107.510002,108.739998
43350,108.230003,108.720001,107.230003,108.209999
43353,108.839996,109.639999,108.360001,109.379997
43354,108.900002,111.589996,108.889999,111.239998
43355,111.43,111.849998,110.510002,111.709999
43356,112.120003,113.730003,112.120003,112.910004
43357,113.360001,113.730003,112.440002,113.370003
43360,113.690002,113.699997,111.860001,112.139999
43361,112.190002,113.699997,111.720001,113.209999
43362,113.050003,113.32,111.040001,111.699997
43363,112.279999,113.800003,111.93,113.57
43364,114,115.290001,113.510002,114.260002
43367,113.029999,114.900002,112.220001,114.669998
43368,114.800003,115.099998,113.75,114.449997
43369,114.470001,115.059998,113.739998,113.980003
43370,114.779999,114.910004,114.199997,114.410004
43371,114.190002,114.57,113.68,114.370003
43374,114.75,115.68,114.730003,115.610001
43375,115.300003,115.839996,114.440002,115.150002
43376,115.419998,116.18,114.93,115.169998
43377,114.610001,114.760002,111.629997,112.790001
