Date,Open,High,Low,Close
43273,186.119995,186.149994,184.699997,184.919998
43276,183.399994,184.919998,180.729996,182.169998
43277,182.990005,186.529999,182.539993,184.429993
43278,185.229996,187.279999,184.029999,184.160004
43279,184.100006,186.210007,183.800003,185.5
43280,186.289993,187.190002,182.910004,185.110001
43283,183.820007,187.300003,183.419998,187.179993
43284,187.789993,187.949997,183.539993,183.919998
43286,185.259995,186.410004,184.279999,185.399994
43287,185.419998,188.429993,185.199997,187.970001
43290,189.5,190.679993,189.300003,190.580002
43291,190.710007,191.279999,190.179993,190.350006
43292,188.5,189.779999,187.610001,187.880005
43293,189.529999,191.410004,189.309998,191.029999
43294,191.080002,191.839996,190.899994,191.330002
43297,191.520004,192.649994,190.419998,190.910004
43298,189.75,191.869995,189.199997,191.449997
43299,191.779999,191.800003,189.929993,190.399994
43300,189.690002,192.550003,189.690002,191.880005
43301,191.779999,192.429993,190.169998,191.440002
43304,190.679993,191.960007,189.559998,191.610001
43305,192.449997,193.660004,192.050003,193
43306,193.059998,194.850006,192.429993,194.820007
43307,194.610001,195.960007,193.610001,194.210007
43308,194.990005,195.190002,190.100006,190.979996
43311,191.899994,192.199997,189.070007,189.910004
43312,190.300003,192.139999,189.339996,190.289993
43313,199.130005,201.759995,197.309998,201.5
43314,200.580002,208.380005,200.350006,207.389999
43315,207.029999,208.740005,205.479996,207.990005
43318,208,209.25,207.070007,209.070007
43319,209.320007,209.5,206.759995,207.110001
43320,206.050003,207.809998,204.520004,207.25
43321,207.279999,209.779999,207.199997,208.880005
43322,207.360001,209.100006,206.669998,207.529999
43325,207.699997,210.949997,207.699997,208.869995
43326,210.160004,210.559998,208.259995,209.75
43327,209.220001,210.740005,208.330002,210.240005
43328,211.75,213.809998,211.470001,213.320007
43329,213.440002,217.949997,213.160004,217.580002
43332,218.100006,219.179993,215.110001,215.460007
43333,216.800003,217.190002,214.029999,215.039993
43334,214.100006,216.360001,213.839996,215.050003
43335,214.649994,217.050003,214.600006,215.490005
43336,216.600006,216.899994,215.110001,216.160004
43339,217.149994,218.740005,216.330002,217.940002
43340,219.009995,220.539993,218.919998,219.699997
43341,220.149994,223.490005,219.410004,222.979996
43342,223.25,228.259995,222.399994,225.029999
43343,226.509995,228.869995,226,227.630005
43347,228.410004,229.179993,226.630005,228.360001
43348,228.990005,229.669998,225.100006,226.869995
43349,226.229996,227.350006,221.300003,223.100006
43350,221.850006,225.369995,220.710007,221.300003
43353,220.949997,221.850006,216.470001,218.330002
43354,218.009995,224.300003,216.559998,223.850006
43355,224.940002,225,219.839996,221.070007
43356,223.520004,228.350006,222.570007,226.410004
43357,225.75,226.839996,222.520004,223.839996
43360,222.149994,222.949997,217.270004,217.880005
43361,217.789993,221.850006,217.119995,218.240005
43362,218.5,219.619995,215.300003,218.369995
43363,220.240005,222.279999,219.149994,220.029999
43364,220.779999,221.360001,217.289993,217.660004
43367,216.820007,221.259995,216.630005,220.789993
43368,219.75,222.820007,219.699997,222.190002
43369,221,223.75,219.759995,220.419998
43370,223.820007,226.440002,223.539993,224.949997
43371,224.789993,225.839996,224.020004,225.740005
43374,227.949997,229.419998,226.350006,227.259995
43375,227.25,230,226.630005,229.279999
43376,230.050003,233.470001,229.779999,232.070007
43377,230.779999,232.350006,226.729996,227.990005
43378,227.960007,228.410004,220.580002,224.289993
43381,222.210007,224.800003,220.199997,223.770004
43382,223.639999,227.270004,222.25,226.869995
43383,225.460007,226.350006,216.050003,216.360001
43384,214.520004,219.5,212.320007,214.449997
43385,220.419998,222.880005,216.839996,222.110001
43388,221.160004,221.830002,217.270004,217.360001
43389,218.929993,222.990005,216.759995,222.149994
43390,222.300003,222.639999,219.339996,221.190002
43391,217.860001,219.740005,213,216.020004
43392,218.059998,221.259995,217.429993,219.309998
43395,219.789993,223.360001,218.940002,220.649994
43396,215.830002,223.25,214.699997,222.729996
43397,222.600006,224.229996,214.539993,215.089996
43398,217.710007,221.380005,216.75,219.800003
43399,215.899994,220.190002,212.669998,216.300003
43402,219.190002,219.690002,206.089996,212.240005
43403,211.149994,215.179993,209.270004,213.300003
43404,216.880005,220.449997,216.619995,218.860001
43405,219.050003,222.360001,216.809998,222.220001
43406,209.550003,213.649994,205.429993,207.479996
43409,204.300003,204.389999,198.169998,201.589996
43410,201.919998,204.720001,201.690002,203.770004
43411,205.970001,210.059998,204.130005,209.949997
43412,209.979996,210.119995,206.75,208.490005
43413,205.550003,206.009995,202.25,204.470001
43416,199,199.850006,193.789993,194.169998
43417,191.630005,197.179993,191.449997,192.229996
43418,193.899994,194.479996,185.929993,186.800003
43419,188.389999,191.970001,186.899994,191.410004
43420,190.5,194.970001,189.460007,193.529999
43423,190,190.699997,184.990005,185.860001
43424,178.369995,181.470001,175.509995,176.979996
43425,179.729996,180.270004,176.550003,176.779999
43427,174.940002,176.600006,172.100006,172.289993
43430,174.240005,174.949997,170.259995,174.619995
43431,171.509995,174.770004,170.880005,174.240005
43432,176.729996,181.289993,174.929993,180.940002
43433,182.660004,182.800003,177.699997,179.550003
43434,180.289993,180.330002,177.029999,178.580002
43437,184.460007,184.940002,181.210007,184.820007
43438,180.949997,182.389999,176.270004,176.690002
43440,171.759995,174.779999,170.419998,174.720001
43441,173.490005,174.490005,168.300003,168.490005
43444,165,170.089996,163.330002,169.600006
43445,171.660004,171.789993,167,168.630005
43446,170.399994,171.919998,169.020004,169.100006
43447,170.490005,172.570007,169.550003,170.949997
43448,169,169.080002,165.279999,165.479996
43451,165.449997,168.350006,162.729996,163.940002
43452,165.380005,167.529999,164.389999,166.070007
43453,166,167.449997,159.089996,160.889999
43454,160.399994,162.110001,155.300003,156.830002
43455,156.860001,158.160004,149.630005,150.729996
43458,148.149994,151.550003,146.589996,146.830002
43460,148.300003,157.229996,146.720001,157.169998
43461,155.839996,156.770004,150.070007,156.149994
43462,157.5,158.520004,154.550003,156.229996
