Date,Open,High,Low,Close
43412,7544.169922,7566.930176,7499.709961,7530.879883
43413,7468.509766,7474.339844,7349.47998,7406.899902
43416,7364.049805,7371.089844,7193.77002,7200.870117
43417,7230.689941,7319.120117,7182.859863,7200.870117
43418,7265.390137,7285.569824,7101.169922,7136.390137
43419,7112.830078,7274.259766,7072.359863,7259.029785
43420,7193.600098,7274.859863,7171.700195,7247.870117
43423,7217.240234,7224.120117,7011.399902,7028.47998
43424,6867.430176,6994.75,6830.759766,6908.819824
43425,6985.509766,7029.919922,6951.620117,6972.25
43427,6919.52002,6987.890137,6919.160156,6938.97998
43430,7026.5,7083.930176,7003.120117,7081.850098
43431,7041.22998,7105.140137,7014.359863,7082.700195
43432,7135.080078,7292.709961,7090.97998,7291.589844
43433,7267.370117,7319.959961,7217.689941,7273.080078
43434,7279.299805,7332.790039,7255.680176,7330.540039
43437,7486.129883,7486.509766,7392.220215,7441.509766
43438,7407.950195,7421.109863,7150.109863,7158.430176
43440,7017.049805,7189.52002,6984.339844,7188.259766
43441,7163.490234,7205.370117,6945.27002,6969.25
43444,6959.629883,7047.620117,6878.990234,7020.52002
43445,7121.660156,7129.830078,6983.009766,7031.830078
43446,7127,7197.290039,7096.560059,7098.310059
43447,7135.279785,7154.640137,7034.819824,7070.330078
43448,6986.370117,7027.169922,6898.990234,6910.660156
43451,6886.459961,6931.810059,6710.009766,6753.72998
43452,6809.819824,6847.27002,6733.709961,6783.910156
43453,6777.589844,6868.859863,6586.5,6636.830078
43454,6607.759766,6666.200195,6447.910156,6528.410156
43455,6573.490234,6586.680176,6304.629883,6332.990234
43458,6278.490234,6355.180176,6190.169922,6192.919922
43460,6257.859863,6555.529785,6214.339844,6554.359863
43461,6457.189941,6583.009766,6336.970215,6579.490234
43462,6616.790039,6684.180176,6529.220215,6584.52002
