Date,Open,High,Low,Close,Adj Close,Volume
2017-03-16,42.599998,42.660000,42.340000,42.439999,39.177044,14601800
2017-03-17,42.590000,42.650002,42.369999,42.610001,39.333977,24748900
2017-03-20,42.610001,42.700001,42.320000,42.419998,39.158577,11851800
2017-03-21,42.450001,42.509998,42.000000,42.080002,38.844727,20299000
2017-03-22,42.099998,42.119999,41.459999,41.650002,38.447788,18547100
2017-03-23,41.630001,41.910000,41.410000,41.650002,38.447788,14660400
2017-03-24,41.759998,41.889999,41.540001,41.680000,38.475475,14202000
2017-03-27,41.590000,41.750000,41.380001,41.490002,38.300091,13185200
2017-03-28,41.410000,41.610001,41.259998,41.560001,38.364704,15586100
2017-03-29,41.540001,41.750000,41.400002,41.450001,38.263161,14104200
2017-03-30,41.389999,41.830002,41.330002,41.759998,38.549328,14773900
2017-03-31,41.790001,41.889999,41.549999,41.549999,38.355469,17533500
2017-04-03,41.599998,41.770000,41.369999,41.570000,38.373928,17979600
2017-04-04,41.570000,41.709999,41.400002,41.689999,38.484711,12552700
2017-04-05,41.730000,41.740002,41.470001,41.509998,38.318546,19955800
2017-04-06,41.049999,41.080002,40.599998,40.599998,37.926205,20492300
2017-04-07,40.599998,40.860001,40.520000,40.590000,37.916870,20335900
2017-04-10,40.599998,40.680000,40.310001,40.380001,37.720695,18215000
2017-04-11,40.380001,40.389999,40.070000,40.310001,37.655304,19610700
2017-04-12,40.209999,40.570000,40.070000,40.560001,37.888844,22195800
2017-04-13,40.509998,40.759998,40.250000,40.279999,37.627277,17556200
2017-04-17,40.299999,40.490002,40.220001,40.299999,37.645962,12118600
2017-04-18,40.220001,40.430000,40.180000,40.250000,37.599255,15920200
2017-04-19,40.320000,40.450001,40.189999,40.250000,37.599255,23799500
2017-04-20,39.990002,40.509998,39.919998,40.360001,37.702019,21715700
2017-04-21,40.230000,40.360001,39.810001,39.930000,37.300331,23898100
2017-04-24,40.099998,40.150002,39.860001,40.020000,37.384403,24033800
2017-04-25,40.080002,40.250000,39.689999,39.939999,37.309673,38377800
2017-04-26,40.020000,40.560001,39.849998,40.439999,37.776741,34352300
2017-04-27,40.369999,40.400002,39.880001,39.910000,37.281651,22646100
2017-04-28,39.880001,40.060001,39.520000,39.630001,37.020088,24855900
2017-05-01,39.680000,39.700001,39.060001,39.099998,36.524994,24748600
2017-05-02,39.139999,39.220001,38.880001,38.950001,36.384876,24852500
2017-05-03,38.939999,38.980000,38.150002,38.400002,35.871098,33742700
2017-05-04,38.410000,38.410000,37.630001,38.009998,35.506779,31449700
2017-05-05,38.080002,38.709999,38.029999,38.560001,36.020557,21829200
2017-05-08,38.779999,38.779999,38.320000,38.570000,36.029896,20139700
2017-05-09,38.529999,38.549999,38.160000,38.220001,35.702950,21591400
2017-05-10,38.189999,38.650002,38.130001,38.450001,35.917801,22608200
2017-05-11,38.450001,38.549999,38.209999,38.439999,35.908459,16542900
2017-05-12,38.490002,38.610001,38.310001,38.490002,35.955170,13770100
2017-05-15,38.520000,38.689999,38.410000,38.590000,36.048584,21399000
2017-05-16,38.680000,38.759998,38.189999,38.189999,35.674919,21599500
2017-05-17,38.189999,38.189999,37.450001,37.459999,34.993000,29665800
2017-05-18,37.500000,38.139999,37.459999,37.950001,35.450726,25743900
2017-05-19,38.040001,38.290001,37.889999,38.240002,35.721630,20350600
2017-05-22,38.240002,38.349998,38.169998,38.250000,35.730972,14822000
2017-05-23,38.259998,38.419998,38.209999,38.310001,35.787022,13535300
2017-05-24,38.310001,38.360001,38.080002,38.150002,35.637558,15603900
2017-05-25,38.119999,38.340000,38.110001,38.230000,35.712288,14892500
2017-05-26,38.209999,38.250000,38.009998,38.119999,35.609531,13725900
2017-05-30,38.189999,38.680000,38.189999,38.549999,36.011215,20527200
2017-05-31,38.650002,38.869999,38.509998,38.529999,35.992535,24040400
2017-06-01,38.680000,38.889999,38.520000,38.869999,36.310139,17691200
2017-06-02,39.000000,39.080002,38.759998,38.869999,36.310139,18529000
2017-06-05,38.810001,38.860001,38.570000,38.810001,36.254097,13821900
2017-06-06,38.779999,38.919998,38.650002,38.730000,36.179359,16218300
2017-06-07,38.849998,38.869999,38.540001,38.759998,36.207378,16429400
2017-06-08,38.759998,38.840000,38.419998,38.500000,35.964504,20136600
2017-06-09,38.630001,38.799999,38.549999,38.790001,36.235409,18398300
2017-06-12,38.790001,39.369999,38.790001,39.070000,36.496967,22779900
2017-06-13,39.009998,39.009998,38.580002,38.680000,36.132656,18842100
2017-06-14,38.790001,38.810001,38.500000,38.720001,36.170021,16356200
2017-06-15,38.669998,38.900002,38.639999,38.840000,36.282116,16686200
2017-06-16,38.970001,39.000000,38.660000,38.959999,36.394211,29734700
2017-06-19,38.980000,38.980000,38.689999,38.910000,36.347507,20957800
2017-06-20,38.770000,38.919998,38.599998,38.660000,36.113968,21738800
2017-06-21,38.619999,38.669998,37.849998,38.150002,35.637558,24597700
2017-06-22,38.189999,38.349998,37.970001,38.099998,35.590847,16201000
2017-06-23,38.160000,38.160000,37.820000,37.950001,35.450726,22906600
2017-06-26,37.939999,38.279999,37.860001,38.150002,35.637558,18403800
2017-06-27,38.150002,38.150002,37.599998,37.700001,35.217194,19862000
2017-06-28,37.880001,38.070000,37.779999,37.939999,35.441387,20345200
2017-06-29,37.869999,37.980000,37.619999,37.619999,35.142460,23717900
2017-06-30,37.730000,37.869999,37.540001,37.730000,35.245216,22540700
2017-07-03,37.840000,38.130001,37.779999,38.110001,35.600197,11124300
2017-07-05,38.110001,38.209999,37.849998,38.119999,35.609531,20084900
2017-07-06,37.590000,37.700001,37.180000,37.180000,35.183693,20807700
2017-07-07,37.180000,37.230000,36.820000,36.980000,34.994434,20840800
2017-07-10,36.959999,37.080002,36.820000,36.830002,34.852486,22775200
2017-07-11,36.830002,36.860001,36.540001,36.599998,34.634834,21588500
2017-07-12,36.750000,36.900002,36.610001,36.830002,34.852486,17486300
2017-07-13,36.540001,36.599998,36.189999,36.209999,34.265778,30230100
2017-07-14,36.230000,36.380001,36.169998,36.299999,34.350945,23561400
2017-07-17,36.320000,36.450001,36.250000,36.389999,34.436111,20546800
2017-07-18,36.430000,36.430000,35.869999,35.990002,34.057587,29145900
2017-07-19,36.029999,36.130001,35.810001,36.130001,34.190071,26281300
2017-07-20,36.330002,36.720001,36.160000,36.520000,34.559132,31892500
2017-07-21,36.419998,36.610001,36.259998,36.509998,34.549671,20150800
2017-07-24,36.509998,36.549999,36.180000,36.230000,34.284706,22403500
2017-07-25,36.290001,36.500000,36.130001,36.220001,34.275242,29447000
2017-07-26,36.220001,38.099998,36.220001,38.029999,35.988056,72431800
2017-07-27,38.200001,39.500000,38.200001,39.410000,37.293957,61987000
2017-07-28,39.250000,39.669998,38.830002,39.000000,36.905975,36012900
2017-07-31,38.970001,39.130001,38.720001,39.000000,36.905975,28481300
2017-08-01,39.250000,39.270000,38.709999,38.880001,36.792419,29374500
2017-08-02,38.980000,38.990002,38.040001,38.270000,36.215172,34610500
2017-08-03,38.230000,38.500000,38.150002,38.279999,36.224628,18852200
2017-08-04,38.439999,38.520000,38.040001,38.430000,36.366577,16317000
2017-08-07,38.439999,38.639999,38.369999,38.520000,36.451744,16825700
2017-08-08,38.560001,38.740002,38.270000,38.360001,36.300335,15435800
2017-08-09,38.200001,38.400002,38.060001,38.360001,36.300335,19706700
2017-08-10,38.270000,38.540001,38.180000,38.189999,36.139462,21305400
2017-08-11,38.299999,38.340000,38.070000,38.099998,36.054295,13279000
2017-08-14,38.240002,38.560001,38.180000,38.500000,36.432819,17093900
2017-08-15,38.500000,38.549999,38.009998,38.160000,36.111080,14820400
2017-08-16,38.160000,38.340000,37.959999,38.230000,36.177319,14973300
2017-08-17,38.160000,38.220001,37.580002,37.599998,35.581142,21994000
2017-08-18,37.500000,37.610001,37.200001,37.369999,35.363491,23017900
2017-08-21,37.490002,37.889999,37.410000,37.580002,35.562218,17309100
2017-08-22,37.689999,37.990002,37.560001,37.980000,35.940742,14737800
2017-08-23,37.849998,38.080002,37.849998,37.919998,35.883961,19934900
2017-08-24,37.959999,37.980000,37.639999,37.680000,35.656849,10941800
2017-08-25,37.820000,38.130001,37.759998,37.990002,35.950203,14187900
2017-08-28,38.000000,38.070000,37.750000,37.939999,35.902885,10128500
2017-08-29,37.750000,38.029999,37.750000,37.849998,35.817719,9591000
2017-08-30,37.820000,37.820000,37.610001,37.669998,35.647385,12433600
2017-08-31,37.740002,37.869999,37.450001,37.459999,35.448662,20738500
2017-09-01,37.590000,37.599998,37.419998,37.480000,35.467587,12769400
2017-09-05,37.400002,37.430000,36.930000,37.090000,35.098526,22806300
2017-09-06,37.130001,37.160000,36.529999,36.570000,34.606449,28370500
2017-09-07,36.599998,36.790001,35.580002,35.599998,33.688526,48620700
2017-09-08,35.599998,35.759998,35.099998,35.590000,33.679070,41051000
2017-09-11,35.680000,35.799999,35.520000,35.740002,33.821014,23048800
2017-09-12,35.959999,36.430000,35.820000,36.259998,34.313087,28285300
2017-09-13,36.340000,36.669998,36.279999,36.549999,34.587521,25732200
2017-09-14,36.599998,36.599998,36.220001,36.320000,34.369873,17884100
2017-09-15,36.410000,37.110001,36.389999,37.099998,35.107990,47942900
2017-09-18,37.110001,37.500000,37.020000,37.419998,35.410805,31974300
2017-09-19,37.410000,38.439999,37.270000,38.209999,36.158390,46320000
2017-09-20,38.320000,38.740002,38.220001,38.430000,36.366577,26869200
2017-09-21,38.500000,38.540001,38.139999,38.220001,36.167854,16781200
2017-09-22,38.400002,38.650002,38.209999,38.590000,36.517990,23212600
2017-09-25,38.529999,39.189999,38.500000,39.119999,37.019531,36179100
2017-09-26,39.119999,39.310001,38.700001,38.720001,36.641010,22605900
2017-09-27,38.630001,38.910000,38.509998,38.770000,36.688324,23768500
2017-09-28,38.680000,39.169998,38.590000,39.040001,36.943825,17368900
2017-09-29,38.950001,39.220001,38.810001,39.169998,37.066845,21961400
2017-10-02,39.200001,39.310001,39.070000,39.110001,37.010067,15604300
2017-10-03,39.189999,39.480000,39.090000,39.480000,37.360199,16067600
2017-10-04,39.369999,39.660000,39.240002,39.500000,37.379128,17913300
2017-10-05,39.610001,39.799999,39.400002,39.509998,37.388588,22606200
2017-10-06,38.840000,39.049999,38.540001,38.590000,36.976570,22431900
2017-10-09,38.650002,38.669998,38.150002,38.299999,36.698692,19247900
2017-10-10,38.349998,38.610001,38.270000,38.500000,36.890331,17317500
2017-10-11,38.520000,38.610001,38.049999,38.189999,36.593288,26978000
2017-10-12,37.490002,37.529999,35.830002,35.860001,34.360710,81976400
2017-10-13,35.840000,36.040001,35.250000,35.700001,34.207397,56085400
2017-10-16,35.820000,36.450001,35.750000,36.169998,34.657745,31097100
2017-10-17,36.169998,36.290001,35.990002,36.230000,34.715240,21663600
2017-10-18,36.230000,36.279999,35.509998,35.709999,34.216980,36764800
2017-10-19,35.930000,36.330002,35.590000,35.689999,34.197819,32887400
2017-10-20,35.790001,35.840000,35.400002,35.540001,34.054092,37835500
2017-10-23,35.419998,35.660000,35.189999,35.250000,33.776215,30902300
2017-10-24,35.310001,35.360001,34.810001,34.860001,33.402519,52235800
2017-10-25,34.259998,34.349998,33.330002,33.490002,32.089798,96377200
2017-10-26,33.750000,33.889999,33.599998,33.680000,32.271854,45121500
2017-10-27,33.680000,34.020000,33.540001,33.970001,32.549728,52317300
2017-10-30,34.020000,34.330002,33.389999,33.540001,32.137707,51695600
2017-10-31,33.639999,33.840000,33.430000,33.650002,32.243114,36376400
2017-11-01,33.860001,33.939999,33.290001,33.549999,32.147289,37844700
2017-11-02,33.570000,34.419998,32.930000,33.169998,31.783175,72968200
2017-11-03,33.340000,33.389999,32.950001,33.299999,31.907742,40239300
2017-11-06,33.070000,33.080002,32.549999,32.860001,31.486139,47747000
2017-11-07,32.830002,33.119999,32.709999,33.070000,31.687355,30061000
2017-11-08,32.849998,33.500000,32.779999,33.439999,32.041885,87599200
2017-11-09,33.430000,34.450001,33.349998,34.000000,32.578476,69915900
2017-11-10,34.169998,34.480000,34.099998,34.220001,32.789280,57476600
2017-11-13,34.279999,34.360001,34.139999,34.169998,32.741367,28861800
2017-11-14,34.189999,34.200001,33.580002,33.720001,32.310184,30261200
2017-11-15,34.020000,34.200001,33.650002,33.810001,32.396420,32882300
2017-11-16,33.860001,34.660000,33.810001,34.520000,33.076733,39966200
2017-11-17,34.430000,34.880001,34.349998,34.509998,33.067150,36967200
2017-11-20,34.549999,34.900002,34.439999,34.639999,33.191719,31264700
2017-11-21,34.599998,34.750000,34.290001,34.330002,32.894680,35417000
2017-11-22,34.279999,34.910000,34.200001,34.869999,33.412102,26453900
2017-11-24,34.869999,34.950001,34.740002,34.810001,33.354607,9203100
2017-11-27,34.840000,35.009998,34.549999,34.680000,33.230049,26793400
2017-11-28,34.560001,35.540001,34.560001,35.419998,33.939102,34450400
2017-11-29,36.369999,36.549999,35.410000,36.480000,34.954784,53178100
2017-11-30,36.500000,36.900002,36.029999,36.380001,34.858971,49831300
2017-12-01,36.349998,36.750000,35.919998,36.500000,34.973949,31437100
2017-12-04,36.799999,37.540001,36.750000,37.270000,35.711758,40482400
2017-12-05,36.820000,37.290001,36.520000,36.549999,35.021858,33055400
2017-12-06,36.160000,36.450001,36.029999,36.110001,34.600258,31172200
2017-12-07,36.130001,36.400002,35.810001,36.169998,34.657745,24528600
2017-12-08,36.400002,36.750000,36.150002,36.730000,35.194336,25507400
2017-12-11,36.689999,36.939999,36.520000,36.900002,35.357231,23666700
2017-12-12,38.029999,38.169998,36.980000,38.099998,36.507053,46399900
2017-12-13,38.009998,38.189999,37.369999,38.040001,36.449566,39671400
2017-12-14,37.860001,38.160000,37.680000,37.740002,36.162109,34286500
2017-12-15,38.139999,38.290001,37.930000,38.240002,36.641205,46808600
2017-12-18,38.500000,38.889999,38.389999,38.459999,36.852005,31497200
2017-12-19,38.459999,38.680000,38.029999,38.049999,36.459145,29181800
2017-12-20,38.270000,38.840000,38.180000,38.549999,36.938244,26968900
2017-12-21,38.560001,39.290001,38.470001,38.880001,37.254448,31981700
2017-12-22,38.779999,39.110001,38.700001,38.939999,37.311932,19960500
2017-12-26,38.950001,39.330002,38.950001,39.060001,37.426922,13578200
2017-12-27,39.080002,39.139999,38.709999,38.889999,37.264023,16339300
2017-12-28,39.000000,39.200001,38.880001,39.180000,37.541901,15627400
2017-12-29,39.220001,39.320000,38.880001,38.880001,37.254448,26479900
