Date,Open,High,Low,Close
43381,12955.69043,13014.91992,12913.36035,13000.13965
43382,12970.17969,13008.51953,12926.16016,12960.4502
43383,12952.12012,12952.70996,12620.28027,12622.12988
43384,12574.58984,12625.91992,12299.04981,12349.53027
43385,12485.24023,12501.55957,12304.83984,12439.41992
43388,12437.74023,12519.12012,12408.7002,12425.67969
43389,12425.67969,12653.88965,12425.67969,12645.9502
43390,12612.17969,12646.45996,12507.92969,12613.04981
43391,12570.66016,12601.79004,12397.25,12445.48047
43392,12469.7002,12558.61035,12434.91992,12457.26953
43395,12474.15039,12489.79981,12354.04004,12374.75977
43396,12234.99023,12343.45996,12108.44043,12287.44043
43397,12274.37988,12290.24023,11957.12988,11969.74023
43398,12023.5,12187.84961,11993.2002,12118.84961
43399,12006.75977,12082.50977,11847.79004,11976.9502
43402,12084.49023,12178.87988,11820.33008,11942.50977
43403,11961.59961,12139.2002,11952.70996,12129.94043
43404,12198.65039,12306.04004,12198.65039,12208.05957
43405,12208.05957,12363.32031,12208.05957,12356.5
43406,12410.73047,12449.94043,12230.32031,12321.79981
43409,12381.69043,12450.12988,12368.19043,12424.30957
43410,12413.34961,12482.75977,12413.34961,12480.05957
43411,12582.57031,12682.05957,12536.12012,12679.09961
43412,12644.58008,12675.57031,12580.29981,12622.04004
43413,12566.33008,12569.25,12474.87988,12537.53027
43416,12521.16016,12523.00977,12330.79981,12343.50977
43417,12365.25977,12446.24023,12301.26953,12328.29981
43418,12398.92969,12435.65039,12202.41992,12275.49023
43419,12194.69043,12379.12988,12147.66992,12361.51953
43420,12329.42969,12433.71973,12308.61035,12400.28027
43423,12388.11035,12407.82031,12234.24023,12280.91016
43424,12150.2002,12161.32031,12016.08008,12048.66016
43425,12110.71973,12202.62988,12110.71973,12123.33984
43427,12034.67969,12087.16992,12016.75977,12036.24023
43430,12111.2002,12199.58008,12111.2002,12181.59961
43431,12137.87988,12190.41016,12111.70996,12188.07031
43432,12225.73047,12418.48047,12174.4502,12417.62988
43433,12384.98047,12453.62012,12336.41992,12389.37012
43434,12373,12464.41016,12358.86035,12457.54981
43437,12609.7002,12624.75,12500.36035,12577.54004
43438,12555.01953,12566.16992,12212.51953,12221.98047
43440,12032.49023,12144.5,11852.83008,12144.41016
43441,12156.83008,12228.91016,11897.76953,11941.92969
43444,11922.71973,11939.04004,11696.58008,11889.29004
43445,11982.78027,12044,11805.71973,11860.65039
43446,12008.58984,12074.91016,11941.82031,11943.29004
43447,11985.78027,12011.40039,11892.78027,11936.16016
43448,11845.36035,11882.36035,11730.83984,11755.37988
43451,11712.80957,11752.74023,11480.08008,11532.12012
43452,11601.00977,11648.04981,11449.75,11502.16016
43453,11540.17969,11677.5,11313.03027,11371.83984
43454,11342.94043,11394.71973,11127.30957,11222.79004
43455,11198.88965,11364.13965,11013.41992,11036.83984
43458,10976.23047,10995.90039,10769.80957,10769.83008
43460,10801.46973,11204.45996,10724.19043,11204.08984
43461,11081.87012,11285.32031,10934.11035,11285.30957
43462,11343.86035,11416.51953,11252.23047,11290.9502
